"","subID","Session","critRT","Trial","Congruency","ACC","RT","block","BlockType","Valence","Feedback"
"5402",68,5,620,26,"incongruent",1,1510,0,"Baseline","None","None"
"5403",68,5,620,27,"incongruent",0,0,0,"Baseline","None","None"
"5404",68,5,620,28,"congruent",1,913,0,"Baseline","None","None"
"5405",68,5,620,29,"incongruent",1,510,0,"Baseline","None","None"
"5406",68,5,620,30,"congruent",1,548,0,"Baseline","None","None"
"5407",68,5,620,31,"incongruent",1,775,0,"Baseline","None","None"
"5408",68,5,620,32,"incongruent",1,1060,0,"Baseline","None","None"
"5409",68,5,620,33,"incongruent",1,760,0,"Baseline","None","None"
"5410",68,5,620,34,"incongruent",1,1111,0,"Baseline","None","None"
"5411",68,5,620,35,"congruent",1,1576,0,"Baseline","None","None"
"5412",68,5,620,36,"congruent",1,913,0,"Baseline","None","None"
"5413",68,5,620,37,"congruent",1,632,0,"Baseline","None","None"
"5414",68,5,620,38,"incongruent",1,822,0,"Baseline","None","None"
"5415",68,5,620,39,"congruent",1,871,0,"Baseline","None","None"
"5416",68,5,620,40,"congruent",1,451,0,"Baseline","None","None"
"5417",68,5,620,41,"incongruent",1,975,0,"Baseline","None","None"
"5418",68,5,620,42,"incongruent",1,744,0,"Baseline","None","None"
"5419",68,5,620,43,"congruent",1,760,0,"Baseline","None","None"
"5420",68,5,620,44,"congruent",1,1067,0,"Baseline","None","None"
"5421",68,5,620,45,"incongruent",1,1400,0,"Baseline","None","None"
"5422",68,5,620,46,"congruent",1,548,0,"Baseline","None","None"
"5423",68,5,620,47,"incongruent",1,928,0,"Baseline","None","None"
"5424",68,5,620,48,"incongruent",1,643,0,"Baseline","None","None"
"5425",68,5,620,49,"congruent",1,746,0,"Baseline","None","None"
"5426",68,5,620,50,"incongruent",1,1574,0,"Baseline","None","None"
"5427",68,5,620,51,"incongruent",1,520,0,"Baseline","None","None"
"5428",68,5,620,52,"congruent",1,908,0,"Baseline","None","None"
"5429",68,5,620,53,"congruent",1,583,0,"Baseline","None","None"
"5430",68,5,620,54,"incongruent",1,552,0,"Baseline","None","None"
"5431",68,5,620,55,"incongruent",0,782,0,"Baseline","None","None"
"5432",68,5,620,56,"incongruent",1,661,0,"Baseline","None","None"
"5433",68,5,620,57,"incongruent",1,424,0,"Baseline","None","None"
"5434",68,5,620,58,"congruent",1,620,0,"Baseline","None","None"
"5435",68,5,620,59,"congruent",1,536,0,"Baseline","None","None"
"5436",68,5,620,60,"incongruent",1,1400,0,"Baseline","None","None"
"5437",68,5,620,61,"incongruent",1,701,0,"Baseline","None","None"
"5438",68,5,620,62,"incongruent",1,750,0,"Baseline","None","None"
"5439",68,5,620,63,"incongruent",1,555,0,"Baseline","None","None"
"5440",68,5,620,64,"incongruent",1,988,0,"Baseline","None","None"
"5441",68,5,620,65,"incongruent",1,1244,0,"Baseline","None","None"
"5442",68,5,620,66,"incongruent",1,612,0,"Baseline","None","None"
"5443",68,5,620,67,"incongruent",1,814,0,"Baseline","None","None"
"5444",68,5,620,68,"congruent",1,585,0,"Baseline","None","None"
"5445",68,5,620,69,"congruent",1,540,0,"Baseline","None","None"
"5446",68,5,620,70,"incongruent",1,626,0,"Baseline","None","None"
"5447",68,5,620,71,"congruent",1,586,0,"Baseline","None","None"
"5448",68,5,620,72,"congruent",1,1079,0,"Baseline","None","None"
"5449",68,5,620,73,"incongruent",0,1396,0,"Baseline","None","None"
"5450",68,5,620,74,"congruent",1,1414,0,"Baseline","None","None"
"5451",68,5,620,75,"incongruent",1,1435,0,"Baseline","None","None"
"5452",68,5,620,76,"congruent",1,1598,0,"Baseline","None","None"
"5453",68,5,620,77,"incongruent",1,554,0,"Baseline","None","None"
"5454",68,5,620,78,"incongruent",0,1174,0,"Baseline","None","None"
"5455",68,5,620,79,"incongruent",1,978,0,"Baseline","None","None"
"5456",68,5,620,80,"congruent",1,533,0,"Baseline","None","None"
"5457",68,5,620,81,"congruent",1,882,0,"Baseline","None","None"
"5458",68,5,620,82,"incongruent",1,728,0,"Baseline","None","None"
"5459",68,5,620,83,"congruent",1,574,0,"Baseline","None","None"
"5460",68,5,620,84,"congruent",1,1947,0,"Baseline","None","None"
"5461",68,5,620,85,"congruent",1,554,0,"Baseline","None","None"
"5462",68,5,620,86,"congruent",1,856,0,"Baseline","None","None"
"5463",68,5,620,87,"incongruent",1,592,0,"Baseline","None","None"
"5464",68,5,620,88,"congruent",1,523,0,"Baseline","None","None"
"5465",68,5,620,89,"incongruent",0,0,0,"Baseline","None","None"
"5466",68,5,620,90,"incongruent",1,645,0,"Baseline","None","None"
"5467",68,5,620,91,"congruent",1,1298,0,"Baseline","None","None"
"5468",68,5,620,92,"incongruent",1,621,0,"Baseline","None","None"
"5469",68,5,620,93,"congruent",0,1426,0,"Baseline","None","None"
"5470",68,5,620,94,"congruent",1,1510,0,"Baseline","None","None"
"5471",68,5,620,95,"congruent",1,1962,0,"Baseline","None","None"
"5472",68,5,620,96,"congruent",1,693,0,"Baseline","None","None"
"5473",70,5,688,1,"incongruent",1,474,0,"Baseline","None","None"
"5474",70,5,688,2,"congruent",1,764,0,"Baseline","None","None"
"5475",70,5,688,3,"incongruent",1,534,0,"Baseline","None","None"
"5476",70,5,688,4,"congruent",1,1401,0,"Baseline","None","None"
"5477",70,5,688,5,"incongruent",1,539,0,"Baseline","None","None"
"5478",70,5,688,6,"incongruent",1,1002,0,"Baseline","None","None"
"5479",70,5,688,7,"incongruent",1,836,0,"Baseline","None","None"
"5480",70,5,688,8,"congruent",1,854,0,"Baseline","None","None"
"5481",70,5,688,9,"congruent",1,1024,0,"Baseline","None","None"
"5482",70,5,688,10,"congruent",1,736,0,"Baseline","None","None"
"5483",70,5,688,11,"incongruent",1,638,0,"Baseline","None","None"
"5484",70,5,688,12,"incongruent",1,1077,0,"Baseline","None","None"
"5485",70,5,688,13,"incongruent",1,1285,0,"Baseline","None","None"
"5486",70,5,688,14,"incongruent",1,1337,0,"Baseline","None","None"
"5487",70,5,688,15,"incongruent",1,688,0,"Baseline","None","None"
"5488",70,5,688,16,"congruent",1,643,0,"Baseline","None","None"
"5489",70,5,688,17,"congruent",1,536,0,"Baseline","None","None"
"5490",70,5,688,18,"congruent",1,1024,0,"Baseline","None","None"
"5491",70,5,688,19,"incongruent",1,1047,0,"Baseline","None","None"
"5492",70,5,688,20,"incongruent",1,1260,0,"Baseline","None","None"
"5493",70,5,688,21,"incongruent",1,623,0,"Baseline","None","None"
"5494",70,5,688,22,"congruent",1,728,0,"Baseline","None","None"
"5495",70,5,688,23,"incongruent",1,704,0,"Baseline","None","None"
"5496",70,5,688,24,"congruent",1,967,0,"Baseline","None","None"
"5497",70,5,688,25,"incongruent",1,873,0,"Baseline","None","None"
"5498",70,5,688,26,"congruent",1,782,0,"Baseline","None","None"
"5499",70,5,688,27,"congruent",1,641,0,"Baseline","None","None"
"5500",70,5,688,28,"incongruent",1,1249,0,"Baseline","None","None"
"5501",70,5,688,29,"congruent",1,588,0,"Baseline","None","None"
"5502",70,5,688,30,"incongruent",1,497,0,"Baseline","None","None"
"5503",70,5,688,31,"congruent",1,814,0,"Baseline","None","None"
"5504",70,5,688,32,"congruent",1,835,0,"Baseline","None","None"
"5505",70,5,688,33,"congruent",1,560,0,"Baseline","None","None"
"5506",70,5,688,34,"congruent",1,819,0,"Baseline","None","None"
"5507",70,5,688,35,"incongruent",1,616,0,"Baseline","None","None"
"5508",70,5,688,36,"incongruent",1,600,0,"Baseline","None","None"
"5509",70,5,688,37,"incongruent",1,1213,0,"Baseline","None","None"
"5510",70,5,688,38,"congruent",1,753,0,"Baseline","None","None"
"5511",70,5,688,39,"incongruent",1,674,0,"Baseline","None","None"
"5512",70,5,688,40,"incongruent",1,1349,0,"Baseline","None","None"
"5513",70,5,688,41,"congruent",1,1303,0,"Baseline","None","None"
"5514",70,5,688,42,"congruent",0,1547,0,"Baseline","None","None"
"5515",70,5,688,43,"incongruent",1,788,0,"Baseline","None","None"
"5516",70,5,688,44,"incongruent",1,650,0,"Baseline","None","None"
"5517",70,5,688,45,"congruent",1,953,0,"Baseline","None","None"
"5518",70,5,688,46,"incongruent",1,704,0,"Baseline","None","None"
"5519",70,5,688,47,"congruent",1,1007,0,"Baseline","None","None"
"5520",70,5,688,48,"congruent",0,1281,0,"Baseline","None","None"
"5521",70,5,688,49,"incongruent",1,704,0,"Baseline","None","None"
"5522",70,5,688,50,"congruent",1,1170,0,"Baseline","None","None"
"5523",70,5,688,51,"congruent",1,938,0,"Baseline","None","None"
"5524",70,5,688,52,"incongruent",1,1328,0,"Baseline","None","None"
"5525",70,5,688,53,"incongruent",1,975,0,"Baseline","None","None"
"5526",70,5,688,54,"congruent",1,907,0,"Baseline","None","None"
"5527",70,5,688,55,"congruent",1,722,0,"Baseline","None","None"
"5528",70,5,688,56,"congruent",1,1949,0,"Baseline","None","None"
"5529",70,5,688,57,"congruent",1,1478,0,"Baseline","None","None"
"5530",70,5,688,58,"incongruent",1,620,0,"Baseline","None","None"
"5531",70,5,688,59,"incongruent",1,973,0,"Baseline","None","None"
"5532",70,5,688,60,"congruent",1,618,0,"Baseline","None","None"
"5533",70,5,688,61,"congruent",1,1406,0,"Baseline","None","None"
"5534",70,5,688,62,"congruent",1,509,0,"Baseline","None","None"
"5535",70,5,688,63,"congruent",1,1066,0,"Baseline","None","None"
"5536",70,5,688,64,"congruent",1,495,0,"Baseline","None","None"
"5537",70,5,688,65,"congruent",1,700,0,"Baseline","None","None"
"5538",70,5,688,66,"congruent",1,881,0,"Baseline","None","None"
"5539",70,5,688,67,"congruent",1,690,0,"Baseline","None","None"
"5540",70,5,688,68,"incongruent",1,1312,0,"Baseline","None","None"
"5541",70,5,688,69,"incongruent",1,1323,0,"Baseline","None","None"
"5542",70,5,688,70,"congruent",1,750,0,"Baseline","None","None"
"5543",70,5,688,71,"incongruent",1,719,0,"Baseline","None","None"
"5544",70,5,688,72,"incongruent",1,547,0,"Baseline","None","None"
"5545",70,5,688,73,"congruent",1,1007,0,"Baseline","None","None"
"5546",70,5,688,74,"incongruent",1,870,0,"Baseline","None","None"
"5547",70,5,688,75,"congruent",1,546,0,"Baseline","None","None"
"5548",70,5,688,76,"incongruent",1,1236,0,"Baseline","None","None"
"5549",70,5,688,77,"congruent",1,584,0,"Baseline","None","None"
"5550",70,5,688,78,"congruent",1,1083,0,"Baseline","None","None"
"5551",70,5,688,79,"congruent",1,572,0,"Baseline","None","None"
"5552",70,5,688,80,"incongruent",1,888,0,"Baseline","None","None"
"5553",70,5,688,81,"incongruent",1,510,0,"Baseline","None","None"
"5554",70,5,688,82,"congruent",1,1016,0,"Baseline","None","None"
"5555",70,5,688,83,"incongruent",1,762,0,"Baseline","None","None"
"5556",70,5,688,84,"incongruent",1,1617,0,"Baseline","None","None"
"5557",70,5,688,85,"incongruent",1,825,0,"Baseline","None","None"
"5558",70,5,688,86,"incongruent",1,944,0,"Baseline","None","None"
"5559",70,5,688,87,"congruent",1,845,0,"Baseline","None","None"
"5560",70,5,688,88,"incongruent",1,807,0,"Baseline","None","None"
"5561",70,5,688,89,"congruent",1,1005,0,"Baseline","None","None"
"5562",70,5,688,90,"congruent",1,1391,0,"Baseline","None","None"
"5563",70,5,688,91,"incongruent",1,651,0,"Baseline","None","None"
"5564",70,5,688,92,"congruent",1,604,0,"Baseline","None","None"
"5565",70,5,688,93,"incongruent",1,596,0,"Baseline","None","None"
"5566",70,5,688,94,"incongruent",1,750,0,"Baseline","None","None"
"5567",70,5,688,95,"incongruent",1,847,0,"Baseline","None","None"
"5568",70,5,688,96,"incongruent",1,554,0,"Baseline","None","None"
"5569",71,5,490,1,"congruent",1,605,0,"Baseline","None","None"
"5570",71,5,490,2,"incongruent",1,544,0,"Baseline","None","None"
"5571",71,5,490,3,"congruent",1,576,0,"Baseline","None","None"
"5572",71,5,490,4,"incongruent",1,1716,0,"Baseline","None","None"
"5573",71,5,490,5,"congruent",1,400,0,"Baseline","None","None"
"5574",71,5,490,6,"congruent",0,535,0,"Baseline","None","None"
"5575",71,5,490,7,"congruent",1,689,0,"Baseline","None","None"
"5576",71,5,490,8,"incongruent",1,578,0,"Baseline","None","None"
"5577",71,5,490,9,"incongruent",1,760,0,"Baseline","None","None"
"5578",71,5,490,10,"incongruent",1,527,0,"Baseline","None","None"
"5579",71,5,490,11,"congruent",1,470,0,"Baseline","None","None"
"5580",71,5,490,12,"congruent",1,1130,0,"Baseline","None","None"
"5581",71,5,490,13,"congruent",1,361,0,"Baseline","None","None"
"5582",71,5,490,14,"congruent",1,453,0,"Baseline","None","None"
"5583",71,5,490,15,"congruent",1,671,0,"Baseline","None","None"
"5584",71,5,490,16,"incongruent",1,421,0,"Baseline","None","None"
"5585",71,5,490,17,"incongruent",1,649,0,"Baseline","None","None"
"5586",71,5,490,18,"incongruent",1,435,0,"Baseline","None","None"
"5587",71,5,490,19,"congruent",1,653,0,"Baseline","None","None"
"5588",71,5,490,20,"congruent",1,523,0,"Baseline","None","None"
"5589",71,5,490,21,"congruent",1,450,0,"Baseline","None","None"
"5590",71,5,490,22,"incongruent",1,578,0,"Baseline","None","None"
"5591",71,5,490,23,"congruent",1,749,0,"Baseline","None","None"
"5592",71,5,490,24,"incongruent",1,389,0,"Baseline","None","None"
"5593",71,5,490,25,"congruent",1,742,0,"Baseline","None","None"
"5594",71,5,490,26,"incongruent",1,489,0,"Baseline","None","None"
"5595",71,5,490,27,"incongruent",1,541,0,"Baseline","None","None"
"5596",71,5,490,28,"congruent",1,557,0,"Baseline","None","None"
"5597",71,5,490,29,"incongruent",1,597,0,"Baseline","None","None"
"5598",71,5,490,30,"congruent",1,610,0,"Baseline","None","None"
"5599",71,5,490,31,"incongruent",1,489,0,"Baseline","None","None"
"5600",71,5,490,32,"incongruent",1,460,0,"Baseline","None","None"
"5601",71,5,490,33,"incongruent",0,488,0,"Baseline","None","None"
"5602",71,5,490,34,"incongruent",1,653,0,"Baseline","None","None"
"5603",71,5,490,35,"congruent",1,736,0,"Baseline","None","None"
"5604",71,5,490,36,"congruent",1,739,0,"Baseline","None","None"
"5605",71,5,490,37,"congruent",1,454,0,"Baseline","None","None"
"5606",71,5,490,38,"incongruent",1,535,0,"Baseline","None","None"
"5607",71,5,490,39,"congruent",1,661,0,"Baseline","None","None"
"5608",71,5,490,40,"congruent",1,418,0,"Baseline","None","None"
"5609",71,5,490,41,"incongruent",1,462,0,"Baseline","None","None"
"5610",71,5,490,42,"incongruent",1,555,0,"Baseline","None","None"
"5611",71,5,490,43,"congruent",1,674,0,"Baseline","None","None"
"5612",71,5,490,44,"congruent",1,903,0,"Baseline","None","None"
"5613",71,5,490,45,"incongruent",1,591,0,"Baseline","None","None"
"5614",71,5,490,46,"congruent",1,459,0,"Baseline","None","None"
"5615",71,5,490,47,"incongruent",1,410,0,"Baseline","None","None"
"5616",71,5,490,48,"incongruent",1,780,0,"Baseline","None","None"
"5617",71,5,490,49,"congruent",1,517,0,"Baseline","None","None"
"5618",71,5,490,50,"incongruent",1,451,0,"Baseline","None","None"
"5619",71,5,490,51,"incongruent",1,524,0,"Baseline","None","None"
"5620",71,5,490,52,"congruent",1,462,0,"Baseline","None","None"
"5621",71,5,490,53,"congruent",1,537,0,"Baseline","None","None"
"5622",71,5,490,54,"incongruent",1,552,0,"Baseline","None","None"
"5623",71,5,490,55,"incongruent",1,746,0,"Baseline","None","None"
"5624",71,5,490,56,"incongruent",1,715,0,"Baseline","None","None"
"5625",71,5,490,57,"incongruent",1,576,0,"Baseline","None","None"
"5626",71,5,490,58,"congruent",1,594,0,"Baseline","None","None"
"5627",71,5,490,59,"congruent",1,827,0,"Baseline","None","None"
"5628",71,5,490,60,"incongruent",1,391,0,"Baseline","None","None"
"5629",71,5,490,61,"incongruent",1,512,0,"Baseline","None","None"
"5630",71,5,490,62,"incongruent",1,430,0,"Baseline","None","None"
"5631",71,5,490,63,"incongruent",1,682,0,"Baseline","None","None"
"5632",71,5,490,64,"incongruent",1,926,0,"Baseline","None","None"
"5633",71,5,490,65,"incongruent",1,477,0,"Baseline","None","None"
"5634",71,5,490,66,"incongruent",1,1194,0,"Baseline","None","None"
"5635",71,5,490,67,"incongruent",1,676,0,"Baseline","None","None"
"5636",71,5,490,68,"congruent",1,645,0,"Baseline","None","None"
"5637",71,5,490,69,"congruent",1,677,0,"Baseline","None","None"
"5638",71,5,490,70,"incongruent",1,363,0,"Baseline","None","None"
"5639",71,5,490,71,"congruent",1,457,0,"Baseline","None","None"
"5640",71,5,490,72,"congruent",1,510,0,"Baseline","None","None"
"5641",71,5,490,73,"incongruent",1,415,0,"Baseline","None","None"
"5642",71,5,490,74,"congruent",0,552,0,"Baseline","None","None"
"5643",71,5,490,75,"incongruent",1,493,0,"Baseline","None","None"
"5644",71,5,490,76,"congruent",1,735,0,"Baseline","None","None"
"5645",71,5,490,77,"incongruent",1,430,0,"Baseline","None","None"
"5646",71,5,490,78,"incongruent",1,497,0,"Baseline","None","None"
"5647",71,5,490,79,"incongruent",1,652,0,"Baseline","None","None"
"5648",71,5,490,80,"congruent",1,650,0,"Baseline","None","None"
"5649",71,5,490,81,"congruent",1,562,0,"Baseline","None","None"
"5650",71,5,490,82,"incongruent",1,368,0,"Baseline","None","None"
"5651",71,5,490,83,"congruent",1,642,0,"Baseline","None","None"
"5652",71,5,490,84,"congruent",1,604,0,"Baseline","None","None"
"5653",71,5,490,85,"congruent",1,546,0,"Baseline","None","None"
"5654",71,5,490,86,"congruent",1,490,0,"Baseline","None","None"
"5655",71,5,490,87,"incongruent",1,453,0,"Baseline","None","None"
"5656",71,5,490,88,"congruent",1,554,0,"Baseline","None","None"
"5657",71,5,490,89,"incongruent",1,518,0,"Baseline","None","None"
"5658",71,5,490,90,"incongruent",1,881,0,"Baseline","None","None"
"5659",71,5,490,91,"congruent",1,354,0,"Baseline","None","None"
"5660",71,5,490,92,"incongruent",1,1273,0,"Baseline","None","None"
"5661",71,5,490,93,"congruent",1,607,0,"Baseline","None","None"
"5662",71,5,490,94,"congruent",1,538,0,"Baseline","None","None"
"5663",71,5,490,95,"congruent",1,685,0,"Baseline","None","None"
"5664",71,5,490,96,"congruent",1,511,0,"Baseline","None","None"
"5665",74,5,755,1,"incongruent",1,1606,0,"Baseline","None","None"
"5666",74,5,755,2,"congruent",1,802,0,"Baseline","None","None"
"5667",74,5,755,3,"incongruent",1,755,0,"Baseline","None","None"
"5668",74,5,755,4,"congruent",1,583,0,"Baseline","None","None"
"5669",74,5,755,5,"incongruent",1,711,0,"Baseline","None","None"
"5670",74,5,755,6,"incongruent",1,968,0,"Baseline","None","None"
"5671",74,5,755,7,"incongruent",1,1434,0,"Baseline","None","None"
"5672",74,5,755,8,"congruent",0,743,0,"Baseline","None","None"
"5673",74,5,755,9,"congruent",1,905,0,"Baseline","None","None"
"5674",74,5,755,10,"congruent",1,1332,0,"Baseline","None","None"
"5675",74,5,755,11,"incongruent",1,1233,0,"Baseline","None","None"
"5676",74,5,755,12,"incongruent",1,769,0,"Baseline","None","None"
"5677",74,5,755,13,"incongruent",1,1188,0,"Baseline","None","None"
"5678",74,5,755,14,"incongruent",1,883,0,"Baseline","None","None"
"5679",74,5,755,15,"incongruent",1,776,0,"Baseline","None","None"
"5680",74,5,755,16,"congruent",0,1112,0,"Baseline","None","None"
"5681",74,5,755,17,"congruent",1,1562,0,"Baseline","None","None"
"5682",74,5,755,18,"congruent",1,628,0,"Baseline","None","None"
"5683",74,5,755,19,"incongruent",0,866,0,"Baseline","None","None"
"5684",74,5,755,20,"incongruent",1,812,0,"Baseline","None","None"
"5685",74,5,755,21,"incongruent",1,1121,0,"Baseline","None","None"
"5686",74,5,755,22,"congruent",1,841,0,"Baseline","None","None"
"5687",74,5,755,23,"incongruent",1,629,0,"Baseline","None","None"
"5688",74,5,755,24,"congruent",1,968,0,"Baseline","None","None"
"5689",74,5,755,25,"incongruent",1,704,0,"Baseline","None","None"
"5690",74,5,755,26,"congruent",0,812,0,"Baseline","None","None"
"5691",74,5,755,27,"congruent",1,968,0,"Baseline","None","None"
"5692",74,5,755,28,"incongruent",1,1629,0,"Baseline","None","None"
"5693",74,5,755,29,"congruent",1,912,0,"Baseline","None","None"
"5694",74,5,755,30,"incongruent",1,1296,0,"Baseline","None","None"
"5695",74,5,755,31,"congruent",1,766,0,"Baseline","None","None"
"5696",74,5,755,32,"congruent",1,896,0,"Baseline","None","None"
"5697",74,5,755,33,"congruent",1,601,0,"Baseline","None","None"
"5698",74,5,755,34,"congruent",1,658,0,"Baseline","None","None"
"5699",74,5,755,35,"incongruent",0,635,0,"Baseline","None","None"
"5700",74,5,755,36,"incongruent",1,1176,0,"Baseline","None","None"
"5701",74,5,755,37,"incongruent",1,948,0,"Baseline","None","None"
"5702",74,5,755,38,"congruent",1,806,0,"Baseline","None","None"
"5703",74,5,755,39,"incongruent",1,733,0,"Baseline","None","None"
"5704",74,5,755,40,"incongruent",1,460,0,"Baseline","None","None"
"5705",74,5,755,41,"congruent",1,792,0,"Baseline","None","None"
"5706",74,5,755,42,"congruent",1,561,0,"Baseline","None","None"
"5707",74,5,755,43,"incongruent",1,1268,0,"Baseline","None","None"
"5708",74,5,755,44,"incongruent",1,725,0,"Baseline","None","None"
"5709",74,5,755,45,"congruent",0,764,0,"Baseline","None","None"
"5710",74,5,755,46,"incongruent",1,1167,0,"Baseline","None","None"
"5711",74,5,755,47,"congruent",1,794,0,"Baseline","None","None"
"5712",74,5,755,48,"congruent",1,1282,0,"Baseline","None","None"
"5713",74,5,755,49,"incongruent",1,996,0,"Baseline","None","None"
"5714",74,5,755,50,"congruent",1,929,0,"Baseline","None","None"
"5715",74,5,755,51,"congruent",1,958,0,"Baseline","None","None"
"5716",74,5,755,52,"incongruent",1,933,0,"Baseline","None","None"
"5717",74,5,755,53,"incongruent",1,1271,0,"Baseline","None","None"
"5718",74,5,755,54,"congruent",1,1783,0,"Baseline","None","None"
"5719",74,5,755,55,"congruent",1,850,0,"Baseline","None","None"
"5720",74,5,755,56,"congruent",1,692,0,"Baseline","None","None"
"5721",74,5,755,57,"congruent",1,762,0,"Baseline","None","None"
"5722",74,5,755,58,"incongruent",1,586,0,"Baseline","None","None"
"5723",74,5,755,59,"incongruent",1,1500,0,"Baseline","None","None"
"5724",74,5,755,60,"congruent",1,962,0,"Baseline","None","None"
"5725",74,5,755,61,"congruent",0,800,0,"Baseline","None","None"
"5726",74,5,755,62,"congruent",1,837,0,"Baseline","None","None"
"5727",74,5,755,63,"congruent",1,884,0,"Baseline","None","None"
"5728",74,5,755,64,"congruent",1,786,0,"Baseline","None","None"
"5729",74,5,755,65,"congruent",1,752,0,"Baseline","None","None"
"5730",74,5,755,66,"congruent",1,1699,0,"Baseline","None","None"
"5731",74,5,755,67,"congruent",1,1106,0,"Baseline","None","None"
"5732",74,5,755,68,"incongruent",1,992,0,"Baseline","None","None"
"5733",74,5,755,69,"incongruent",1,687,0,"Baseline","None","None"
"5734",74,5,755,70,"congruent",1,671,0,"Baseline","None","None"
"5735",74,5,755,71,"incongruent",1,595,0,"Baseline","None","None"
"5736",74,5,755,72,"incongruent",1,860,0,"Baseline","None","None"
"5737",74,5,755,73,"congruent",1,707,0,"Baseline","None","None"
"5738",74,5,755,74,"incongruent",1,669,0,"Baseline","None","None"
"5739",74,5,755,75,"congruent",1,498,0,"Baseline","None","None"
"5740",74,5,755,76,"incongruent",1,598,0,"Baseline","None","None"
"5741",74,5,755,77,"congruent",1,707,0,"Baseline","None","None"
"5742",74,5,755,78,"congruent",1,552,0,"Baseline","None","None"
"5743",74,5,755,79,"congruent",1,830,0,"Baseline","None","None"
"5744",74,5,755,80,"incongruent",1,671,0,"Baseline","None","None"
"5745",74,5,755,81,"incongruent",1,762,0,"Baseline","None","None"
"5746",74,5,755,82,"congruent",0,1201,0,"Baseline","None","None"
"5747",74,5,755,83,"incongruent",1,797,0,"Baseline","None","None"
"5748",74,5,755,84,"incongruent",1,898,0,"Baseline","None","None"
"5749",74,5,755,85,"incongruent",1,765,0,"Baseline","None","None"
"5750",74,5,755,86,"incongruent",1,926,0,"Baseline","None","None"
"5751",74,5,755,87,"congruent",1,716,0,"Baseline","None","None"
"5752",74,5,755,88,"incongruent",0,1779,0,"Baseline","None","None"
"5753",74,5,755,89,"congruent",1,730,0,"Baseline","None","None"
"5754",74,5,755,90,"congruent",1,752,0,"Baseline","None","None"
"5755",74,5,755,91,"incongruent",1,1311,0,"Baseline","None","None"
"5756",74,5,755,92,"congruent",0,1239,0,"Baseline","None","None"
"5757",74,5,755,93,"incongruent",1,973,0,"Baseline","None","None"
"5758",74,5,755,94,"incongruent",1,1086,0,"Baseline","None","None"
"5759",74,5,755,95,"incongruent",1,733,0,"Baseline","None","None"
"5760",74,5,755,96,"incongruent",1,1330,0,"Baseline","None","None"
"5761",77,4,743,1,"congruent",1,791,0,"Baseline","None","None"
"5762",77,4,743,2,"incongruent",1,601,0,"Baseline","None","None"
"5763",77,4,743,3,"congruent",1,1055,0,"Baseline","None","None"
"5764",77,4,743,4,"incongruent",1,1237,0,"Baseline","None","None"
"5765",77,4,743,5,"congruent",1,1216,0,"Baseline","None","None"
"5766",77,4,743,6,"congruent",1,767,0,"Baseline","None","None"
"5767",77,4,743,7,"congruent",1,885,0,"Baseline","None","None"
"5768",77,4,743,8,"incongruent",1,761,0,"Baseline","None","None"
"5769",77,4,743,9,"incongruent",1,856,0,"Baseline","None","None"
"5770",77,4,743,10,"incongruent",1,1529,0,"Baseline","None","None"
"5771",77,4,743,11,"congruent",1,756,0,"Baseline","None","None"
"5772",77,4,743,12,"congruent",1,1342,0,"Baseline","None","None"
"5773",77,4,743,13,"congruent",1,621,0,"Baseline","None","None"
"5774",77,4,743,14,"congruent",1,1422,0,"Baseline","None","None"
"5775",77,4,743,15,"congruent",1,685,0,"Baseline","None","None"
"5776",77,4,743,16,"incongruent",1,823,0,"Baseline","None","None"
"5777",77,4,743,17,"incongruent",1,1052,0,"Baseline","None","None"
"5778",77,4,743,18,"incongruent",0,0,0,"Baseline","None","None"
"5779",77,4,743,19,"congruent",1,949,0,"Baseline","None","None"
"5780",77,4,743,20,"congruent",1,855,0,"Baseline","None","None"
"5781",77,4,743,21,"congruent",1,936,0,"Baseline","None","None"
"5782",77,4,743,22,"incongruent",1,768,0,"Baseline","None","None"
"5783",77,4,743,23,"congruent",1,860,0,"Baseline","None","None"
"5784",77,4,743,24,"incongruent",1,743,0,"Baseline","None","None"
"5785",77,4,743,25,"congruent",1,1886,0,"Baseline","None","None"
"5786",77,4,743,26,"incongruent",1,627,0,"Baseline","None","None"
"5787",77,4,743,27,"incongruent",1,739,0,"Baseline","None","None"
"5788",77,4,743,28,"congruent",1,715,0,"Baseline","None","None"
"5789",77,4,743,29,"incongruent",1,614,0,"Baseline","None","None"
"5790",77,4,743,30,"congruent",1,956,0,"Baseline","None","None"
"5791",77,4,743,31,"incongruent",1,707,0,"Baseline","None","None"
"5792",77,4,743,32,"incongruent",1,1034,0,"Baseline","None","None"
"5793",77,4,743,33,"incongruent",1,840,0,"Baseline","None","None"
"5794",77,4,743,34,"incongruent",1,1023,0,"Baseline","None","None"
"5795",77,4,743,35,"congruent",1,804,0,"Baseline","None","None"
"5796",77,4,743,36,"congruent",1,669,0,"Baseline","None","None"
"5797",77,4,743,37,"congruent",1,511,0,"Baseline","None","None"
"5798",77,4,743,38,"incongruent",1,689,0,"Baseline","None","None"
"5799",77,4,743,39,"congruent",0,1663,0,"Baseline","None","None"
"5800",77,4,743,40,"congruent",1,715,0,"Baseline","None","None"
"5801",77,4,743,41,"incongruent",1,1090,0,"Baseline","None","None"
"5802",77,4,743,42,"incongruent",1,672,0,"Baseline","None","None"
