"","subID","Session","critRT","Trial","Congruency","Reward","ACC","RT","block","IncentiveType","Valence","Feedback"
"39147",87,7,647,75,"congruent","Reward1",1,688,2,"face","aversive","sad"
"39148",87,7,647,76,"incongruent","Reward4",0,619,2,"face","aversive","sad"
"39149",87,7,647,77,"congruent","Reward2",1,493,2,"face","aversive","sad"
"39150",87,7,647,78,"congruent","Reward4",1,603,2,"face","aversive","sad"
"39151",87,7,647,79,"incongruent","Reward1",1,560,2,"face","aversive","sad"
"39152",87,7,647,80,"incongruent","Reward4",1,480,2,"face","aversive","sad"
"39153",87,7,647,81,"congruent","Reward2",1,418,2,"face","aversive","sad"
"39154",87,7,647,82,"congruent","Reward1",1,634,2,"face","aversive","sad"
"39155",87,7,647,83,"incongruent","Reward1",1,563,2,"face","aversive","sad"
"39156",87,7,647,84,"incongruent","Reward4",1,546,2,"face","aversive","sad"
"39157",87,7,647,85,"incongruent","Reward1",1,617,2,"face","aversive","sad"
"39158",87,7,647,86,"incongruent","Reward1",1,497,2,"face","aversive","sad"
"39159",87,7,647,87,"congruent","Reward4",1,461,2,"face","aversive","sad"
"39160",87,7,647,88,"incongruent","Reward1",1,528,2,"face","aversive","sad"
"39161",87,7,647,89,"congruent","Reward1",1,462,2,"face","aversive","sad"
"39162",87,7,647,90,"incongruent","Reward2",1,552,2,"face","aversive","sad"
"39163",87,7,647,91,"congruent","Reward1",1,651,2,"face","aversive","sad"
"39164",87,7,647,92,"incongruent","Reward2",1,400,2,"face","aversive","sad"
"39165",87,7,647,93,"incongruent","Reward1",0,619,2,"face","aversive","sad"
"39166",87,7,647,94,"incongruent","Reward4",1,586,2,"face","aversive","sad"
"39167",87,7,647,95,"incongruent","Reward2",0,611,2,"face","aversive","sad"
"39168",87,7,647,96,"congruent","Reward4",0,519,2,"face","aversive","sad"
"39169",89,8,1017,1,"congruent","Reward1",1,1936,3,"liquid","appetitive","juice"
"39170",89,8,1017,2,"congruent","Reward1",1,717,3,"liquid","appetitive","juice"
"39171",89,8,1017,3,"incongruent","Reward1",1,799,3,"liquid","appetitive","juice"
"39172",89,8,1017,4,"incongruent","Reward1",1,549,3,"liquid","appetitive","juice"
"39173",89,8,1017,5,"congruent","Reward2",1,672,3,"liquid","appetitive","juice"
"39174",89,8,1017,6,"incongruent","Reward1",1,585,3,"liquid","appetitive","juice"
"39175",89,8,1017,7,"congruent","Reward2",1,400,3,"liquid","appetitive","juice"
"39176",89,8,1017,8,"incongruent","Reward4",1,640,3,"liquid","appetitive","juice"
"39177",89,8,1017,9,"congruent","Reward2",1,535,3,"liquid","appetitive","juice"
"39178",89,8,1017,10,"congruent","Reward2",1,624,3,"liquid","appetitive","juice"
"39179",89,8,1017,11,"incongruent","Reward1",0,576,3,"liquid","appetitive","juice"
"39180",89,8,1017,12,"congruent","Reward2",1,551,3,"liquid","appetitive","juice"
"39181",89,8,1017,13,"incongruent","Reward4",0,571,3,"liquid","appetitive","juice"
"39182",89,8,1017,14,"incongruent","Reward2",1,611,3,"liquid","appetitive","juice"
"39183",89,8,1017,15,"congruent","Reward1",1,767,3,"liquid","appetitive","juice"
"39184",89,8,1017,16,"congruent","Reward1",0,504,3,"liquid","appetitive","juice"
"39185",89,8,1017,17,"incongruent","Reward4",1,969,3,"liquid","appetitive","juice"
"39186",89,8,1017,18,"congruent","Reward2",1,560,3,"liquid","appetitive","juice"
"39187",89,8,1017,19,"incongruent","Reward4",0,706,3,"liquid","appetitive","juice"
"39188",89,8,1017,20,"incongruent","Reward1",0,677,3,"liquid","appetitive","juice"
"39189",89,8,1017,21,"incongruent","Reward2",1,638,3,"liquid","appetitive","juice"
"39190",89,8,1017,22,"congruent","Reward4",1,651,3,"liquid","appetitive","juice"
"39191",89,8,1017,23,"incongruent","Reward2",1,1051,3,"liquid","appetitive","juice"
"39192",89,8,1017,24,"congruent","Reward2",1,589,3,"liquid","appetitive","juice"
"39193",89,8,1017,25,"congruent","Reward1",1,818,3,"liquid","appetitive","juice"
"39194",89,8,1017,26,"congruent","Reward1",1,568,3,"liquid","appetitive","juice"
"39195",89,8,1017,27,"congruent","Reward4",1,1255,3,"liquid","appetitive","juice"
"39196",89,8,1017,28,"incongruent","Reward4",0,1085,3,"liquid","appetitive","juice"
"39197",89,8,1017,29,"incongruent","Reward2",1,583,3,"liquid","appetitive","juice"
"39198",89,8,1017,30,"congruent","Reward4",1,995,3,"liquid","appetitive","juice"
"39199",89,8,1017,31,"congruent","Reward2",1,549,3,"liquid","appetitive","juice"
"39200",89,8,1017,32,"congruent","Reward2",1,673,3,"liquid","appetitive","juice"
"39201",89,8,1017,33,"incongruent","Reward4",1,519,3,"liquid","appetitive","juice"
"39202",89,8,1017,34,"congruent","Reward4",1,797,3,"liquid","appetitive","juice"
"39203",89,8,1017,35,"incongruent","Reward4",1,554,3,"liquid","appetitive","juice"
"39204",89,8,1017,36,"incongruent","Reward2",1,574,3,"liquid","appetitive","juice"
"39205",89,8,1017,37,"congruent","Reward4",1,364,3,"liquid","appetitive","juice"
"39206",89,8,1017,38,"congruent","Reward4",0,624,3,"liquid","appetitive","juice"
"39207",89,8,1017,39,"congruent","Reward4",1,788,3,"liquid","appetitive","juice"
"39208",89,8,1017,40,"congruent","Reward4",1,636,3,"liquid","appetitive","juice"
"39209",89,8,1017,41,"incongruent","Reward2",1,848,3,"liquid","appetitive","juice"
"39210",89,8,1017,42,"incongruent","Reward1",1,694,3,"liquid","appetitive","juice"
"39211",89,8,1017,43,"incongruent","Reward4",1,1146,3,"liquid","appetitive","juice"
"39212",89,8,1017,44,"incongruent","Reward2",1,864,3,"liquid","appetitive","juice"
"39213",89,8,1017,45,"congruent","Reward1",1,570,3,"liquid","appetitive","juice"
"39214",89,8,1017,46,"congruent","Reward1",1,560,3,"liquid","appetitive","juice"
"39215",89,8,1017,47,"incongruent","Reward2",1,512,3,"liquid","appetitive","juice"
"39216",89,8,1017,48,"congruent","Reward1",1,478,3,"liquid","appetitive","juice"
"39217",89,8,1017,49,"congruent","Reward2",1,1350,3,"liquid","appetitive","juice"
"39218",89,8,1017,50,"incongruent","Reward1",0,729,3,"liquid","appetitive","juice"
"39219",89,8,1017,51,"incongruent","Reward4",1,847,3,"liquid","appetitive","juice"
"39220",89,8,1017,52,"congruent","Reward4",1,480,3,"liquid","appetitive","juice"
"39221",89,8,1017,53,"congruent","Reward2",1,479,3,"liquid","appetitive","juice"
"39222",89,8,1017,54,"congruent","Reward1",1,1328,3,"liquid","appetitive","juice"
"39223",89,8,1017,55,"incongruent","Reward1",1,569,3,"liquid","appetitive","juice"
"39224",89,8,1017,56,"incongruent","Reward1",1,655,3,"liquid","appetitive","juice"
"39225",89,8,1017,57,"incongruent","Reward4",1,582,3,"liquid","appetitive","juice"
"39226",89,8,1017,58,"congruent","Reward1",1,620,3,"liquid","appetitive","juice"
"39227",89,8,1017,59,"incongruent","Reward2",1,611,3,"liquid","appetitive","juice"
"39228",89,8,1017,60,"congruent","Reward2",1,480,3,"liquid","appetitive","juice"
"39229",89,8,1017,61,"incongruent","Reward4",0,317,3,"liquid","appetitive","juice"
"39230",89,8,1017,62,"incongruent","Reward4",1,901,3,"liquid","appetitive","juice"
"39231",89,8,1017,63,"incongruent","Reward1",0,539,3,"liquid","appetitive","juice"
"39232",89,8,1017,64,"incongruent","Reward2",0,571,3,"liquid","appetitive","juice"
"39233",89,8,1017,65,"incongruent","Reward2",1,449,3,"liquid","appetitive","juice"
"39234",89,8,1017,66,"incongruent","Reward1",0,614,3,"liquid","appetitive","juice"
"39235",89,8,1017,67,"congruent","Reward1",1,427,3,"liquid","appetitive","juice"
"39236",89,8,1017,68,"incongruent","Reward2",1,449,3,"liquid","appetitive","juice"
"39237",89,8,1017,69,"incongruent","Reward2",1,682,3,"liquid","appetitive","juice"
"39238",89,8,1017,70,"incongruent","Reward2",1,687,3,"liquid","appetitive","juice"
"39239",89,8,1017,71,"congruent","Reward4",1,363,3,"liquid","appetitive","juice"
"39240",89,8,1017,72,"congruent","Reward2",1,448,3,"liquid","appetitive","juice"
"39241",89,8,1017,73,"congruent","Reward4",0,468,3,"liquid","appetitive","juice"
"39242",89,8,1017,74,"congruent","Reward2",1,500,3,"liquid","appetitive","juice"
"39243",89,8,1017,75,"congruent","Reward4",0,451,3,"liquid","appetitive","juice"
"39244",89,8,1017,76,"incongruent","Reward1",0,579,3,"liquid","appetitive","juice"
"39245",89,8,1017,77,"congruent","Reward2",0,387,3,"liquid","appetitive","juice"
"39246",89,8,1017,78,"congruent","Reward4",0,397,3,"liquid","appetitive","juice"
"39247",89,8,1017,79,"congruent","Reward1",1,430,3,"liquid","appetitive","juice"
"39248",89,8,1017,80,"congruent","Reward4",1,518,3,"liquid","appetitive","juice"
"39249",89,8,1017,81,"incongruent","Reward1",0,819,3,"liquid","appetitive","juice"
"39250",89,8,1017,82,"incongruent","Reward4",1,648,3,"liquid","appetitive","juice"
"39251",89,8,1017,83,"incongruent","Reward4",0,727,3,"liquid","appetitive","juice"
"39252",89,8,1017,84,"incongruent","Reward2",0,697,3,"liquid","appetitive","juice"
"39253",89,8,1017,85,"congruent","Reward1",0,594,3,"liquid","appetitive","juice"
"39254",89,8,1017,86,"congruent","Reward4",1,490,3,"liquid","appetitive","juice"
"39255",89,8,1017,87,"incongruent","Reward1",0,631,3,"liquid","appetitive","juice"
"39256",89,8,1017,88,"incongruent","Reward4",1,563,3,"liquid","appetitive","juice"
"39257",89,8,1017,89,"congruent","Reward2",1,477,3,"liquid","appetitive","juice"
"39258",89,8,1017,90,"congruent","Reward1",1,659,3,"liquid","appetitive","juice"
"39259",89,8,1017,91,"congruent","Reward4",0,534,3,"liquid","appetitive","juice"
"39260",89,8,1017,92,"incongruent","Reward2",0,412,3,"liquid","appetitive","juice"
"39261",89,8,1017,93,"congruent","Reward1",1,809,3,"liquid","appetitive","juice"
"39262",89,8,1017,94,"incongruent","Reward1",0,652,3,"liquid","appetitive","juice"
"39263",89,8,1017,95,"incongruent","Reward4",1,1200,3,"liquid","appetitive","juice"
"39264",89,8,1017,96,"incongruent","Reward1",0,621,3,"liquid","appetitive","juice"
"39265",89,7,1017,1,"congruent","Reward2",1,830,2,"liquid","neutral","neutral"
"39266",89,7,1017,2,"incongruent","Reward1",1,1196,2,"liquid","neutral","neutral"
"39267",89,7,1017,3,"congruent","Reward1",1,401,2,"liquid","neutral","neutral"
"39268",89,7,1017,4,"incongruent","Reward4",1,708,2,"liquid","neutral","neutral"
"39269",89,7,1017,5,"incongruent","Reward2",0,731,2,"liquid","neutral","neutral"
"39270",89,7,1017,6,"congruent","Reward4",1,744,2,"liquid","neutral","neutral"
"39271",89,7,1017,7,"congruent","Reward1",1,494,2,"liquid","neutral","neutral"
"39272",89,7,1017,8,"congruent","Reward4",1,810,2,"liquid","neutral","neutral"
"39273",89,7,1017,9,"congruent","Reward1",1,1226,2,"liquid","neutral","neutral"
"39274",89,7,1017,10,"congruent","Reward2",1,777,2,"liquid","neutral","neutral"
"39275",89,7,1017,11,"incongruent","Reward4",1,786,2,"liquid","neutral","neutral"
"39276",89,7,1017,12,"congruent","Reward4",1,617,2,"liquid","neutral","neutral"
"39277",89,7,1017,13,"congruent","Reward2",1,873,2,"liquid","neutral","neutral"
"39278",89,7,1017,14,"congruent","Reward4",1,701,2,"liquid","neutral","neutral"
"39279",89,7,1017,15,"congruent","Reward1",1,477,2,"liquid","neutral","neutral"
"39280",89,7,1017,16,"incongruent","Reward2",0,828,2,"liquid","neutral","neutral"
"39281",89,7,1017,17,"incongruent","Reward4",0,666,2,"liquid","neutral","neutral"
"39282",89,7,1017,18,"incongruent","Reward2",1,709,2,"liquid","neutral","neutral"
"39283",89,7,1017,19,"incongruent","Reward1",0,1129,2,"liquid","neutral","neutral"
"39284",89,7,1017,20,"incongruent","Reward4",1,834,2,"liquid","neutral","neutral"
"39285",89,7,1017,21,"incongruent","Reward1",1,544,2,"liquid","neutral","neutral"
"39286",89,7,1017,22,"incongruent","Reward4",0,614,2,"liquid","neutral","neutral"
"39287",89,7,1017,23,"incongruent","Reward4",1,601,2,"liquid","neutral","neutral"
"39288",89,7,1017,24,"incongruent","Reward2",1,727,2,"liquid","neutral","neutral"
"39289",89,7,1017,25,"incongruent","Reward4",1,677,2,"liquid","neutral","neutral"
"39290",89,7,1017,26,"incongruent","Reward2",1,414,2,"liquid","neutral","neutral"
"39291",89,7,1017,27,"congruent","Reward1",1,678,2,"liquid","neutral","neutral"
"39292",89,7,1017,28,"incongruent","Reward2",1,540,2,"liquid","neutral","neutral"
"39293",89,7,1017,29,"incongruent","Reward2",1,695,2,"liquid","neutral","neutral"
"39294",89,7,1017,30,"congruent","Reward2",1,562,2,"liquid","neutral","neutral"
"39295",89,7,1017,31,"congruent","Reward4",1,714,2,"liquid","neutral","neutral"
"39296",89,7,1017,32,"congruent","Reward4",1,771,2,"liquid","neutral","neutral"
"39297",89,7,1017,33,"congruent","Reward2",0,516,2,"liquid","neutral","neutral"
"39298",89,7,1017,34,"incongruent","Reward1",1,463,2,"liquid","neutral","neutral"
"39299",89,7,1017,35,"congruent","Reward4",1,814,2,"liquid","neutral","neutral"
"39300",89,7,1017,36,"incongruent","Reward1",1,603,2,"liquid","neutral","neutral"
"39301",89,7,1017,37,"incongruent","Reward4",0,807,2,"liquid","neutral","neutral"
"39302",89,7,1017,38,"congruent","Reward1",1,790,2,"liquid","neutral","neutral"
"39303",89,7,1017,39,"congruent","Reward2",1,638,2,"liquid","neutral","neutral"
"39304",89,7,1017,40,"congruent","Reward4",1,622,2,"liquid","neutral","neutral"
"39305",89,7,1017,41,"incongruent","Reward2",0,886,2,"liquid","neutral","neutral"
"39306",89,7,1017,42,"incongruent","Reward1",1,700,2,"liquid","neutral","neutral"
"39307",89,7,1017,43,"congruent","Reward2",1,651,2,"liquid","neutral","neutral"
"39308",89,7,1017,44,"congruent","Reward4",1,688,2,"liquid","neutral","neutral"
"39309",89,7,1017,45,"incongruent","Reward2",0,598,2,"liquid","neutral","neutral"
"39310",89,7,1017,46,"incongruent","Reward1",1,976,2,"liquid","neutral","neutral"
"39311",89,7,1017,47,"congruent","Reward2",1,553,2,"liquid","neutral","neutral"
"39312",89,7,1017,48,"incongruent","Reward1",1,637,2,"liquid","neutral","neutral"
"39313",89,7,1017,49,"congruent","Reward4",1,894,2,"liquid","neutral","neutral"
"39314",89,7,1017,50,"incongruent","Reward4",0,664,2,"liquid","neutral","neutral"
"39315",89,7,1017,51,"incongruent","Reward1",1,564,2,"liquid","neutral","neutral"
"39316",89,7,1017,52,"congruent","Reward1",1,560,2,"liquid","neutral","neutral"
"39317",89,7,1017,53,"incongruent","Reward2",0,730,2,"liquid","neutral","neutral"
"39318",89,7,1017,54,"congruent","Reward1",1,649,2,"liquid","neutral","neutral"
"39319",89,7,1017,55,"congruent","Reward2",1,779,2,"liquid","neutral","neutral"
"39320",89,7,1017,56,"congruent","Reward2",1,691,2,"liquid","neutral","neutral"
"39321",89,7,1017,57,"congruent","Reward1",1,656,2,"liquid","neutral","neutral"
"39322",89,7,1017,58,"congruent","Reward2",1,545,2,"liquid","neutral","neutral"
"39323",89,7,1017,59,"incongruent","Reward4",0,958,2,"liquid","neutral","neutral"
"39324",89,7,1017,60,"incongruent","Reward1",0,640,2,"liquid","neutral","neutral"
"39325",89,7,1017,61,"congruent","Reward2",1,483,2,"liquid","neutral","neutral"
"39326",89,7,1017,62,"congruent","Reward2",1,893,2,"liquid","neutral","neutral"
"39327",89,7,1017,63,"congruent","Reward2",1,511,2,"liquid","neutral","neutral"
"39328",89,7,1017,64,"congruent","Reward4",1,471,2,"liquid","neutral","neutral"
"39329",89,7,1017,65,"congruent","Reward4",1,442,2,"liquid","neutral","neutral"
"39330",89,7,1017,66,"congruent","Reward4",1,1079,2,"liquid","neutral","neutral"
"39331",89,7,1017,67,"congruent","Reward1",1,624,2,"liquid","neutral","neutral"
"39332",89,7,1017,68,"congruent","Reward2",1,437,2,"liquid","neutral","neutral"
"39333",89,7,1017,69,"incongruent","Reward1",0,554,2,"liquid","neutral","neutral"
"39334",89,7,1017,70,"incongruent","Reward2",0,526,2,"liquid","neutral","neutral"
"39335",89,7,1017,71,"incongruent","Reward4",0,478,2,"liquid","neutral","neutral"
"39336",89,7,1017,72,"congruent","Reward4",1,562,2,"liquid","neutral","neutral"
"39337",89,7,1017,73,"congruent","Reward4",1,634,2,"liquid","neutral","neutral"
"39338",89,7,1017,74,"incongruent","Reward2",1,613,2,"liquid","neutral","neutral"
"39339",89,7,1017,75,"incongruent","Reward4",1,610,2,"liquid","neutral","neutral"
"39340",89,7,1017,76,"congruent","Reward2",0,415,2,"liquid","neutral","neutral"
"39341",89,7,1017,77,"incongruent","Reward4",1,492,2,"liquid","neutral","neutral"
"39342",89,7,1017,78,"incongruent","Reward4",0,770,2,"liquid","neutral","neutral"
"39343",89,7,1017,79,"congruent","Reward4",1,736,2,"liquid","neutral","neutral"
"39344",89,7,1017,80,"incongruent","Reward1",1,953,2,"liquid","neutral","neutral"
"39345",89,7,1017,81,"incongruent","Reward4",1,532,2,"liquid","neutral","neutral"
"39346",89,7,1017,82,"incongruent","Reward1",0,576,2,"liquid","neutral","neutral"
"39347",89,7,1017,83,"incongruent","Reward1",0,815,2,"liquid","neutral","neutral"
"39348",89,7,1017,84,"incongruent","Reward2",0,561,2,"liquid","neutral","neutral"
"39349",89,7,1017,85,"congruent","Reward1",1,478,2,"liquid","neutral","neutral"
"39350",89,7,1017,86,"congruent","Reward1",1,473,2,"liquid","neutral","neutral"
"39351",89,7,1017,87,"congruent","Reward1",1,671,2,"liquid","neutral","neutral"
"39352",89,7,1017,88,"incongruent","Reward2",0,600,2,"liquid","neutral","neutral"
"39353",89,7,1017,89,"incongruent","Reward1",1,861,2,"liquid","neutral","neutral"
"39354",89,7,1017,90,"congruent","Reward1",1,581,2,"liquid","neutral","neutral"
"39355",89,7,1017,91,"incongruent","Reward2",0,586,2,"liquid","neutral","neutral"
"39356",89,7,1017,92,"incongruent","Reward1",0,646,2,"liquid","neutral","neutral"
"39357",89,7,1017,93,"congruent","Reward1",1,600,2,"liquid","neutral","neutral"
"39358",89,7,1017,94,"incongruent","Reward4",0,621,2,"liquid","neutral","neutral"
"39359",89,7,1017,95,"incongruent","Reward2",1,697,2,"liquid","neutral","neutral"
"39360",89,7,1017,96,"congruent","Reward1",1,1392,2,"liquid","neutral","neutral"
"39361",89,6,1017,1,"incongruent","Reward2",1,1297,1,"liquid","aversive","saltwater"
"39362",89,6,1017,2,"congruent","Reward2",1,617,1,"liquid","aversive","saltwater"
"39363",89,6,1017,3,"incongruent","Reward2",1,647,1,"liquid","aversive","saltwater"
"39364",89,6,1017,4,"congruent","Reward2",1,1221,1,"liquid","aversive","saltwater"
"39365",89,6,1017,5,"congruent","Reward4",1,608,1,"liquid","aversive","saltwater"
"39366",89,6,1017,6,"incongruent","Reward2",1,1685,1,"liquid","aversive","saltwater"
"39367",89,6,1017,7,"incongruent","Reward4",1,405,1,"liquid","aversive","saltwater"
"39368",89,6,1017,8,"congruent","Reward1",1,454,1,"liquid","aversive","saltwater"
"39369",89,6,1017,9,"congruent","Reward2",1,1057,1,"liquid","aversive","saltwater"
"39370",89,6,1017,10,"incongruent","Reward1",1,569,1,"liquid","aversive","saltwater"
"39371",89,6,1017,11,"incongruent","Reward1",0,443,1,"liquid","aversive","saltwater"
"39372",89,6,1017,12,"congruent","Reward2",1,663,1,"liquid","aversive","saltwater"
"39373",89,6,1017,13,"incongruent","Reward1",1,1195,1,"liquid","aversive","saltwater"
"39374",89,6,1017,14,"incongruent","Reward4",1,1107,1,"liquid","aversive","saltwater"
"39375",89,6,1017,15,"incongruent","Reward2",1,604,1,"liquid","aversive","saltwater"
"39376",89,6,1017,16,"congruent","Reward4",1,828,1,"liquid","aversive","saltwater"
"39377",89,6,1017,17,"congruent","Reward2",1,609,1,"liquid","aversive","saltwater"
"39378",89,6,1017,18,"congruent","Reward4",1,798,1,"liquid","aversive","saltwater"
"39379",89,6,1017,19,"incongruent","Reward2",1,609,1,"liquid","aversive","saltwater"
"39380",89,6,1017,20,"incongruent","Reward4",1,507,1,"liquid","aversive","saltwater"
"39381",89,6,1017,21,"incongruent","Reward1",0,871,1,"liquid","aversive","saltwater"
"39382",89,6,1017,22,"incongruent","Reward1",1,568,1,"liquid","aversive","saltwater"
"39383",89,6,1017,23,"incongruent","Reward2",1,978,1,"liquid","aversive","saltwater"
"39384",89,6,1017,24,"congruent","Reward4",1,610,1,"liquid","aversive","saltwater"
"39385",89,6,1017,25,"incongruent","Reward4",0,793,1,"liquid","aversive","saltwater"
"39386",89,6,1017,26,"incongruent","Reward2",0,659,1,"liquid","aversive","saltwater"
"39387",89,6,1017,27,"incongruent","Reward1",1,932,1,"liquid","aversive","saltwater"
"39388",89,6,1017,28,"congruent","Reward2",1,786,1,"liquid","aversive","saltwater"
"39389",89,6,1017,29,"congruent","Reward2",1,598,1,"liquid","aversive","saltwater"
"39390",89,6,1017,30,"congruent","Reward1",1,852,1,"liquid","aversive","saltwater"
"39391",89,6,1017,31,"incongruent","Reward2",0,681,1,"liquid","aversive","saltwater"
"39392",89,6,1017,32,"congruent","Reward1",0,566,1,"liquid","aversive","saltwater"
"39393",89,6,1017,33,"incongruent","Reward4",1,630,1,"liquid","aversive","saltwater"
"39394",89,6,1017,34,"incongruent","Reward2",0,1494,1,"liquid","aversive","saltwater"
"39395",89,6,1017,35,"congruent","Reward4",1,1181,1,"liquid","aversive","saltwater"
"39396",89,6,1017,36,"incongruent","Reward4",1,1285,1,"liquid","aversive","saltwater"
"39397",89,6,1017,37,"congruent","Reward4",1,857,1,"liquid","aversive","saltwater"
"39398",89,6,1017,38,"congruent","Reward2",1,842,1,"liquid","aversive","saltwater"
"39399",89,6,1017,39,"congruent","Reward1",1,622,1,"liquid","aversive","saltwater"
"39400",89,6,1017,40,"congruent","Reward4",1,506,1,"liquid","aversive","saltwater"
"39401",89,6,1017,41,"incongruent","Reward4",1,908,1,"liquid","aversive","saltwater"
"39402",89,6,1017,42,"incongruent","Reward1",0,628,1,"liquid","aversive","saltwater"
"39403",89,6,1017,43,"incongruent","Reward1",1,452,1,"liquid","aversive","saltwater"
"39404",89,6,1017,44,"congruent","Reward1",1,797,1,"liquid","aversive","saltwater"
"39405",89,6,1017,45,"congruent","Reward2",1,714,1,"liquid","aversive","saltwater"
"39406",89,6,1017,46,"incongruent","Reward4",1,611,1,"liquid","aversive","saltwater"
"39407",89,6,1017,47,"congruent","Reward4",0,638,1,"liquid","aversive","saltwater"
"39408",89,6,1017,48,"congruent","Reward1",1,631,1,"liquid","aversive","saltwater"
"39409",89,6,1017,49,"incongruent","Reward4",1,1809,1,"liquid","aversive","saltwater"
"39410",89,6,1017,50,"congruent","Reward4",1,914,1,"liquid","aversive","saltwater"
"39411",89,6,1017,51,"congruent","Reward2",1,734,1,"liquid","aversive","saltwater"
"39412",89,6,1017,52,"congruent","Reward2",1,700,1,"liquid","aversive","saltwater"
"39413",89,6,1017,53,"congruent","Reward1",1,790,1,"liquid","aversive","saltwater"
"39414",89,6,1017,54,"congruent","Reward4",1,703,1,"liquid","aversive","saltwater"
"39415",89,6,1017,55,"incongruent","Reward2",1,610,1,"liquid","aversive","saltwater"
"39416",89,6,1017,56,"incongruent","Reward4",1,640,1,"liquid","aversive","saltwater"
"39417",89,6,1017,57,"incongruent","Reward1",1,843,1,"liquid","aversive","saltwater"
"39418",89,6,1017,58,"congruent","Reward4",1,874,1,"liquid","aversive","saltwater"
"39419",89,6,1017,59,"incongruent","Reward2",1,1267,1,"liquid","aversive","saltwater"
"39420",89,6,1017,60,"congruent","Reward2",1,793,1,"liquid","aversive","saltwater"
"39421",89,6,1017,61,"congruent","Reward2",1,522,1,"liquid","aversive","saltwater"
"39422",89,6,1017,62,"incongruent","Reward2",1,1148,1,"liquid","aversive","saltwater"
"39423",89,6,1017,63,"congruent","Reward1",1,701,1,"liquid","aversive","saltwater"
"39424",89,6,1017,64,"congruent","Reward1",1,760,1,"liquid","aversive","saltwater"
"39425",89,6,1017,65,"congruent","Reward4",1,930,1,"liquid","aversive","saltwater"
"39426",89,6,1017,66,"congruent","Reward1",1,513,1,"liquid","aversive","saltwater"
"39427",89,6,1017,67,"incongruent","Reward1",1,964,1,"liquid","aversive","saltwater"
"39428",89,6,1017,68,"incongruent","Reward2",1,676,1,"liquid","aversive","saltwater"
"39429",89,6,1017,69,"incongruent","Reward1",1,378,1,"liquid","aversive","saltwater"
"39430",89,6,1017,70,"incongruent","Reward1",1,980,1,"liquid","aversive","saltwater"
"39431",89,6,1017,71,"incongruent","Reward2",0,579,1,"liquid","aversive","saltwater"
"39432",89,6,1017,72,"incongruent","Reward4",1,569,1,"liquid","aversive","saltwater"
"39433",89,6,1017,73,"incongruent","Reward4",0,753,1,"liquid","aversive","saltwater"
"39434",89,6,1017,74,"incongruent","Reward4",1,472,1,"liquid","aversive","saltwater"
"39435",89,6,1017,75,"incongruent","Reward1",1,609,1,"liquid","aversive","saltwater"
"39436",89,6,1017,76,"congruent","Reward4",0,619,1,"liquid","aversive","saltwater"
"39437",89,6,1017,77,"incongruent","Reward2",1,739,1,"liquid","aversive","saltwater"
"39438",89,6,1017,78,"incongruent","Reward4",1,690,1,"liquid","aversive","saltwater"
"39439",89,6,1017,79,"congruent","Reward1",1,627,1,"liquid","aversive","saltwater"
"39440",89,6,1017,80,"congruent","Reward4",1,795,1,"liquid","aversive","saltwater"
"39441",89,6,1017,81,"incongruent","Reward2",1,492,1,"liquid","aversive","saltwater"
"39442",89,6,1017,82,"incongruent","Reward1",1,564,1,"liquid","aversive","saltwater"
"39443",89,6,1017,83,"congruent","Reward1",1,496,1,"liquid","aversive","saltwater"
"39444",89,6,1017,84,"congruent","Reward4",0,536,1,"liquid","aversive","saltwater"
"39445",89,6,1017,85,"congruent","Reward1",1,375,1,"liquid","aversive","saltwater"
"39446",89,6,1017,86,"congruent","Reward1",1,632,1,"liquid","aversive","saltwater"
"39447",89,6,1017,87,"incongruent","Reward4",1,578,1,"liquid","aversive","saltwater"
"39448",89,6,1017,88,"congruent","Reward1",1,464,1,"liquid","aversive","saltwater"
"39449",89,6,1017,89,"incongruent","Reward1",1,440,1,"liquid","aversive","saltwater"
"39450",89,6,1017,90,"congruent","Reward2",1,566,1,"liquid","aversive","saltwater"
"39451",89,6,1017,91,"incongruent","Reward1",1,647,1,"liquid","aversive","saltwater"
"39452",89,6,1017,92,"congruent","Reward2",0,435,1,"liquid","aversive","saltwater"
"39453",89,6,1017,93,"congruent","Reward1",1,532,1,"liquid","aversive","saltwater"
"39454",89,6,1017,94,"congruent","Reward4",1,610,1,"liquid","aversive","saltwater"
"39455",89,6,1017,95,"congruent","Reward2",1,524,1,"liquid","aversive","saltwater"
"39456",89,6,1017,96,"incongruent","Reward4",1,389,1,"liquid","aversive","saltwater"
"39457",89,11,1017,1,"congruent","Reward2",1,1262,6,"face","appetitive","happy"
"39458",89,11,1017,2,"incongruent","Reward2",0,655,6,"face","appetitive","happy"
"39459",89,11,1017,3,"congruent","Reward2",0,539,6,"face","appetitive","happy"
"39460",89,11,1017,4,"incongruent","Reward2",1,1253,6,"face","appetitive","happy"
"39461",89,11,1017,5,"incongruent","Reward4",1,747,6,"face","appetitive","happy"
"39462",89,11,1017,6,"congruent","Reward2",0,825,6,"face","appetitive","happy"
"39463",89,11,1017,7,"congruent","Reward4",0,938,6,"face","appetitive","happy"
"39464",89,11,1017,8,"incongruent","Reward1",1,766,6,"face","appetitive","happy"
"39465",89,11,1017,9,"incongruent","Reward2",1,765,6,"face","appetitive","happy"
"39466",89,11,1017,10,"congruent","Reward1",0,878,6,"face","appetitive","happy"
